neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,cleaning_fee,guests_included,extra_people,minimum_nights,amen_score
46,1,0,3,1.5,1.0,1.0,3,6459.0,6000.0,2,2000.0,1,26
46,1,0,3,1.5,1.0,1.0,3,7882.0,6000.0,2,2000.0,1,25
45,7,0,4,1.0,1.0,1.0,3,2737.0,5474.0,2,1642.0,2,34
51,14,0,6,1.0,3.0,4.0,3,10838.0,10000.0,1,4000.0,2,44
51,24,0,10,1.0,3.0,6.0,3,20034.0,12500.0,2,1250.0,2,17
44,1,0,4,1.0,1.0,2.0,3,20034.0,6600.0,2,1500.0,1,32
45,24,0,8,2.0,3.0,2.0,3,24961.0,10000.0,4,2500.0,1,45
43,1,0,2,1.0,1.0,2.0,3,9853.0,6600.0,2,0.0,2,19
18,1,0,2,1.0,1.0,1.0,3,4051.0,4000.0,1,2000.0,2,16
51,12,2,4,2.0,0.0,2.0,3,6459.0,4000.0,3,1500.0,1,17
45,1,0,4,1.0,1.0,4.0,3,12042.0,5000.0,2,2500.0,1,20
51,1,0,4,1.0,1.0,2.0,3,7992.0,4000.0,2,2000.0,1,24
45,1,0,3,1.0,2.0,2.0,3,12042.0,5000.0,2,2500.0,1,18
18,1,0,2,1.0,1.0,1.0,3,2956.0,4000.0,1,2000.0,2,17
51,12,2,3,2.0,0.0,1.0,3,6021.0,3000.0,2,1500.0,1,19
51,12,2,1,2.0,0.0,1.0,3,3503.0,3000.0,2,0.0,1,19
51,12,2,3,2.0,0.0,2.0,3,6021.0,3000.0,2,1500.0,1,19
51,12,2,3,2.0,0.0,2.0,3,6021.0,3000.0,2,1500.0,1,19
51,12,2,1,2.0,0.0,1.0,3,5036.0,3000.0,2,0.0,1,19
51,12,2,2,2.0,0.0,1.0,3,5474.0,3000.0,2,0.0,1,20
18,1,0,6,1.0,1.0,2.0,3,9853.0,5000.0,2,1500.0,2,32
46,1,0,7,1.0,1.0,3.0,3,7992.0,5500.0,1,0.0,2,28
46,1,0,7,1.0,1.0,4.0,3,7992.0,5500.0,1,0.0,2,28
49,3,1,2,1.0,0.0,1.0,3,10948.0,1500.0,1,0.0,2,17
45,1,0,3,1.0,1.0,3.0,3,14998.0,4000.0,4,0.0,1,25
3,14,0,4,1.0,1.0,2.0,3,8977.0,5000.0,2,2000.0,1,21
49,3,1,2,1.0,1.0,1.0,3,10948.0,1500.0,1,0.0,2,15
51,1,0,3,1.0,1.0,3.0,3,19706.0,6897.0,2,0.0,2,33
49,1,0,6,1.0,2.0,4.0,3,34047.0,3000.0,6,5000.0,1,18
41,1,0,2,1.0,1.0,1.0,3,22005.0,4000.0,1,1500.0,2,27
3,1,0,6,1.0,2.0,6.0,3,24961.0,8000.0,1,0.0,2,31
3,3,2,5,1.5,2.0,4.0,3,17845.0,4000.0,4,2500.0,1,36
49,1,0,4,1.0,1.0,2.0,3,24961.0,3000.0,4,5000.0,1,17
29,12,1,1,1.0,1.0,1.0,3,3503.0,0.0,1,0.0,1,36
8,1,0,4,1.0,2.0,4.0,3,7992.0,5500.0,2,2000.0,1,30
42,1,2,2,1.0,1.0,1.0,3,7554.0,3000.0,1,3000.0,3,24
36,14,0,10,1.0,2.0,0.0,3,32405.0,8000.0,5,4320.0,3,35
51,1,0,2,1.0,1.0,1.0,3,18830.0,6000.0,1,3000.0,1,28
51,1,0,2,1.0,1.0,1.0,3,18830.0,6000.0,1,3000.0,1,30
51,1,0,2,1.0,1.0,1.0,3,18830.0,6000.0,1,3000.0,1,26
47,1,2,4,1.0,1.0,2.0,3,8977.0,5000.0,1,1500.0,1,11
47,1,2,3,1.5,1.0,3.0,3,8758.0,5000.0,1,1500.0,1,21
47,1,2,4,1.0,1.0,2.0,3,8758.0,5000.0,1,1500.0,1,12
51,1,0,2,1.0,1.0,1.0,3,17845.0,6000.0,1,3000.0,1,27
47,1,2,2,1.0,1.0,2.0,3,8758.0,5000.0,1,1500.0,1,12
47,1,2,4,1.0,1.0,2.0,3,8977.0,5000.0,1,1500.0,1,12
51,1,0,2,1.0,1.0,1.0,3,18830.0,6000.0,1,3000.0,1,27
47,1,2,3,1.0,1.0,2.0,3,8758.0,5000.0,1,1500.0,1,12
51,1,0,2,1.0,1.0,1.0,3,18830.0,6000.0,1,3000.0,1,27
51,1,0,2,1.0,1.0,1.0,3,17845.0,6000.0,1,3000.0,1,27
47,1,2,4,1.0,1.0,2.0,3,8758.0,5000.0,1,1500.0,1,10
47,1,2,3,1.0,1.0,2.0,3,8758.0,5000.0,1,1500.0,1,12
47,1,2,4,1.0,1.0,2.0,3,8758.0,5000.0,1,1500.0,1,12
47,1,2,3,1.0,1.0,3.0,3,8758.0,5000.0,1,1500.0,1,12
47,1,2,2,1.0,1.0,1.0,3,4051.0,3500.0,2,0.0,2,27
51,1,0,3,1.0,1.0,1.0,3,7007.0,5000.0,2,0.0,1,27
51,1,0,3,1.0,1.0,2.0,3,7225.0,5000.0,2,0.0,1,29
43,1,0,4,1.0,1.0,4.0,3,14013.0,5500.0,4,0.0,2,23
18,14,2,2,1.5,1.0,1.0,3,3503.0,3000.0,1,2100.0,3,41
42,14,2,2,1.0,1.0,2.0,3,7444.0,4500.0,2,3000.0,2,31
43,1,0,2,1.0,1.0,2.0,3,9853.0,6600.0,2,0.0,2,17
43,1,0,5,1.0,1.0,4.0,3,11824.0,9500.0,3,2000.0,2,22
44,12,1,5,1.0,1.0,8.0,3,2956.0,0.0,1,3200.0,1,20
28,14,2,3,1.0,1.0,2.0,3,8977.0,3500.0,2,2000.0,2,29
40,19,2,12,2.0,1.0,6.0,3,20034.0,3000.0,4,4500.0,1,17
20,1,0,5,1.0,2.0,5.0,3,13137.0,7000.0,4,2000.0,2,24
7,12,1,1,2.0,1.0,1.0,3,2846.0,0.0,1,0.0,1,17
7,12,1,1,2.0,1.0,1.0,3,2846.0,0.0,1,0.0,1,18
7,12,1,3,2.0,1.0,3.0,3,8977.0,0.0,1,0.0,1,18
7,12,1,4,2.0,1.0,4.0,3,12042.0,0.0,1,0.0,1,16
7,12,1,1,2.0,1.0,1.0,3,2846.0,0.0,1,0.0,1,16
7,12,1,2,2.0,1.0,2.0,3,6021.0,0.0,1,0.0,1,16
45,1,0,2,1.0,1.0,1.0,3,12042.0,5500.0,2,0.0,1,19
45,7,0,4,1.0,1.0,1.0,3,3175.0,5474.0,2,1642.0,2,32
51,1,0,2,1.0,1.0,1.0,3,15765.0,6000.0,1,3000.0,1,26
8,14,2,2,1.5,1.0,2.0,3,5036.0,0.0,1,1800.0,1,31
3,14,0,6,1.0,3.0,2.0,3,12042.0,8000.0,4,4000.0,1,24
5,1,0,6,1.0,1.0,6.0,3,29997.0,3000.0,4,2000.0,2,20
10,1,2,3,1.0,1.0,1.0,3,3394.0,2500.0,1,2900.0,2,23
7,12,1,2,2.0,1.0,2.0,3,6021.0,0.0,2,0.0,1,15
7,12,1,4,2.0,1.0,4.0,3,12042.0,0.0,1,0.0,1,16
7,12,1,2,2.0,1.0,2.0,3,6021.0,0.0,2,0.0,1,18
5,1,0,4,1.0,0.0,2.0,3,36018.0,5000.0,1,2000.0,1,27
5,1,0,4,1.0,0.0,2.0,3,21020.0,5000.0,1,2000.0,1,26
5,1,0,2,1.0,0.0,1.0,3,23976.0,5000.0,1,2000.0,1,26
47,1,2,2,1.0,1.0,1.0,3,3503.0,3500.0,1,0.0,2,27
47,1,2,2,1.0,1.0,1.0,3,3175.0,3500.0,1,0.0,2,26
47,1,2,2,1.0,1.0,1.0,3,3941.0,3500.0,2,0.0,2,27
47,1,2,2,1.0,1.0,1.0,3,4379.0,3500.0,2,0.0,2,27
47,1,2,2,1.0,1.0,1.0,3,4051.0,3500.0,2,0.0,2,27
47,1,2,2,1.0,1.0,1.0,3,3503.0,3500.0,2,0.0,2,27
47,1,2,2,1.0,1.0,1.0,3,3394.0,3500.0,2,0.0,2,27
47,1,2,2,1.0,1.0,1.0,3,3503.0,3500.0,2,0.0,2,27
47,1,2,2,2.0,1.0,1.0,3,4051.0,3500.0,2,0.0,2,27
47,1,2,2,1.0,1.0,1.0,3,3503.0,3500.0,2,0.0,2,28
47,1,2,2,1.0,1.0,1.0,3,4926.0,3500.0,2,0.0,2,27
47,1,2,2,1.0,1.0,1.0,3,4051.0,3500.0,2,0.0,2,27
47,1,2,2,1.0,1.0,1.0,3,3065.0,3500.0,2,0.0,2,27
47,1,2,2,1.0,1.0,1.0,3,3722.0,3500.0,1,0.0,2,27
47,1,2,2,1.0,1.0,1.0,3,3503.0,3500.0,1,0.0,2,27
44,1,0,4,1.0,1.0,2.0,3,20034.0,6600.0,1,0.0,1,32
45,1,0,4,1.0,1.0,2.0,3,2518.0,6000.0,1,0.0,2,33
45,1,0,3,1.0,0.0,1.0,3,5036.0,5500.0,1,0.0,2,33
45,1,0,3,1.0,0.0,1.0,3,5036.0,5500.0,1,0.0,2,33
45,1,0,3,1.0,0.0,1.0,3,5036.0,5500.0,1,0.0,2,33
45,1,0,3,1.0,0.0,1.0,3,5036.0,5500.0,1,0.0,2,33
45,1,0,3,1.0,1.0,1.0,3,5036.0,5500.0,1,0.0,2,39
45,1,0,3,1.0,0.0,1.0,3,1971.0,5500.0,1,0.0,2,33
45,1,0,3,1.0,0.0,1.0,3,2956.0,5500.0,1,0.0,2,33
45,1,0,3,1.0,0.0,1.0,3,1971.0,5500.0,1,0.0,2,33
41,1,0,3,1.0,0.0,3.0,3,9962.0,8800.0,3,1500.0,2,17
41,1,0,3,1.0,0.0,3.0,3,9962.0,8800.0,3,1000.0,2,21
41,1,0,3,1.0,0.0,3.0,3,9962.0,8800.0,3,1500.0,2,18
45,1,0,4,1.0,1.0,2.0,3,7992.0,6000.0,2,2000.0,2,16
41,1,0,3,1.0,0.0,3.0,3,9962.0,8800.0,3,1500.0,2,18
41,1,0,3,1.0,0.0,3.0,3,9962.0,8800.0,3,1500.0,2,21
47,1,2,2,1.0,1.0,1.0,3,3503.0,3500.0,1,0.0,2,27
51,11,2,5,2.0,1.0,4.0,3,5912.0,6227.0,3,2802.0,1,43
42,12,1,2,1.0,1.0,1.0,3,9196.0,0.0,1,5400.0,1,16
47,15,0,4,1.0,2.0,4.0,3,7007.0,4500.0,1,1800.0,3,26
44,1,0,6,1.0,1.0,4.0,3,7116.0,6800.0,2,1500.0,1,23
43,1,0,3,1.5,0.0,1.0,3,10948.0,6000.0,1,2000.0,1,33
7,12,1,1,2.0,1.0,1.0,3,2846.0,0.0,1,0.0,1,13
47,1,0,4,1.0,1.0,2.0,3,14889.0,6000.0,2,3000.0,1,25
19,14,0,7,1.0,3.0,3.0,3,23757.0,8000.0,5,2000.0,1,27
49,14,0,6,1.0,2.0,5.0,3,12042.0,8301.0,2,1500.0,1,20
49,14,0,9,2.0,3.0,8.0,3,21567.0,15327.0,1,0.0,2,27
34,14,0,7,1.5,3.0,1.0,3,14013.0,5000.0,1,0.0,2,26
45,1,0,2,1.0,1.0,1.0,3,10948.0,6600.0,1,1800.0,2,36
49,1,2,3,1.5,1.0,0.0,3,6021.0,2500.0,2,1500.0,1,32
8,1,0,4,1.0,2.0,3.0,3,7007.0,5500.0,2,2000.0,1,30
45,1,2,8,1.0,3.0,5.0,3,38974.0,10000.0,5,2500.0,1,33
46,1,0,4,1.0,1.0,4.0,3,4270.0,5000.0,4,0.0,1,22
41,1,0,4,1.5,1.0,4.0,3,9962.0,6000.0,2,3000.0,2,26
33,1,0,2,1.0,1.0,2.0,3,7992.0,6000.0,2,0.0,3,23
5,1,0,11,1.5,3.0,4.0,3,26712.0,6800.0,4,2800.0,1,37
25,14,2,2,1.0,1.0,1.0,3,3503.0,2000.0,1,2000.0,2,30
7,12,1,1,2.0,1.0,1.0,3,2846.0,0.0,1,0.0,1,14
7,12,1,1,2.0,1.0,1.0,3,2846.0,0.0,1,0.0,1,17
7,12,1,1,2.0,1.0,1.0,3,2846.0,0.0,1,0.0,1,13
7,12,1,2,2.0,1.0,2.0,3,6021.0,0.0,2,0.0,1,13
7,12,1,2,2.0,1.0,2.0,3,6021.0,0.0,1,0.0,1,11
46,1,0,3,1.0,1.0,3.0,3,7992.0,6000.0,2,1000.0,1,23
43,1,0,4,1.0,1.0,2.0,3,14998.0,6000.0,2,2000.0,1,22
43,1,0,6,1.0,1.0,4.0,3,23976.0,7000.0,4,2000.0,1,17
33,20,0,5,1.5,1.0,4.0,3,9743.0,8500.0,3,3500.0,2,21
46,1,0,4,1.0,1.0,4.0,3,7992.0,6000.0,2,1000.0,1,23
43,1,0,2,1.0,1.0,2.0,3,8977.0,3000.0,2,0.0,2,28
4,14,2,2,1.5,1.0,3.0,3,7992.0,5000.0,2,1000.0,2,27
46,1,0,3,1.0,1.0,3.0,3,7992.0,6000.0,2,1000.0,1,20
30,1,2,4,1.5,1.0,4.0,3,9962.0,5000.0,3,2200.0,1,27
45,1,0,8,1.5,2.0,4.0,3,13794.0,9500.0,5,2000.0,1,28
46,1,0,3,1.0,1.0,3.0,3,7992.0,6000.0,2,1000.0,1,20
47,12,2,2,2.0,1.0,1.0,3,5036.0,2000.0,1,1500.0,1,20
47,12,2,2,2.0,1.0,1.0,3,5036.0,2000.0,1,1500.0,1,18
47,12,2,2,2.0,1.0,1.0,3,5036.0,2000.0,1,1500.0,1,15
47,12,2,2,2.0,1.0,1.0,3,5036.0,2000.0,1,1500.0,1,19
47,12,2,1,2.0,1.0,1.0,3,4817.0,2000.0,1,1500.0,1,20
47,1,0,6,1.5,2.0,5.0,3,17954.0,7500.0,6,0.0,1,47
47,12,2,2,2.0,1.0,1.0,3,5036.0,2000.0,1,1500.0,1,15
45,1,0,4,1.0,0.0,2.0,3,8977.0,6500.0,2,2000.0,1,20
47,12,2,2,2.0,1.0,1.0,3,5036.0,2000.0,1,1500.0,1,15
45,1,0,4,1.0,0.0,2.0,3,8977.0,6500.0,2,2000.0,1,19
47,12,2,2,2.0,1.0,1.0,3,5036.0,2000.0,1,1500.0,1,15
33,20,0,5,1.5,1.0,4.0,3,9743.0,8500.0,2,3500.0,2,19
46,1,0,4,1.0,1.0,0.0,3,7992.0,6000.0,2,1000.0,1,23
46,1,0,3,1.0,1.0,3.0,3,7992.0,6000.0,2,1000.0,1,22
7,12,1,1,2.0,1.0,1.0,3,2846.0,0.0,1,0.0,1,14
41,15,2,6,2.0,1.0,4.0,3,8977.0,10000.0,3,3500.0,1,33
45,12,2,3,1.0,1.0,3.0,3,13794.0,0.0,1,0.0,1,11
45,12,2,5,1.0,1.0,3.0,3,19487.0,0.0,1,0.0,1,12
24,22,2,5,1.5,2.0,2.0,3,4270.0,0.0,2,1580.0,1,35
3,12,1,1,2.0,1.0,1.0,3,2956.0,1200.0,1,0.0,1,22
41,15,2,3,2.0,1.0,3.0,3,7007.0,5000.0,1,3500.0,1,31
19,14,2,3,1.5,1.0,1.0,3,4489.0,3000.0,1,1500.0,2,45
45,14,2,2,1.5,1.0,2.0,3,8977.0,800.0,1,3000.0,3,17
7,12,1,1,2.0,1.0,1.0,3,2846.0,0.0,1,0.0,1,20
46,14,2,2,1.0,0.0,1.0,3,2956.0,0.0,1,1000.0,1,16
47,14,0,7,2.0,3.0,5.0,3,15984.0,1000.0,5,3000.0,2,44
29,12,1,1,1.0,1.0,1.0,3,3503.0,0.0,1,0.0,1,34
29,12,1,1,1.0,1.0,1.0,3,3503.0,0.0,1,0.0,1,34
29,12,1,4,1.0,1.0,4.0,3,14013.0,0.0,1,0.0,1,34
7,12,1,1,2.0,1.0,1.0,3,2846.0,0.0,1,0.0,1,17
7,12,1,1,2.0,1.0,1.0,3,2846.0,0.0,1,0.0,1,18
33,20,0,5,1.5,1.0,4.0,3,9962.0,8500.0,3,3500.0,2,19
7,12,1,1,2.0,1.0,1.0,3,2846.0,0.0,1,0.0,1,12
45,14,2,2,1.0,1.0,2.0,3,7663.0,1095.0,1,4379.0,2,11
49,1,0,2,1.0,1.0,1.0,3,1642.0,4999.0,1,0.0,2,24
45,1,0,8,1.0,1.0,4.0,3,9962.0,7500.0,4,2000.0,1,25
7,12,1,1,2.0,1.0,1.0,3,2846.0,0.0,1,0.0,1,16
5,1,0,2,1.0,1.0,1.0,3,11714.0,0.0,2,3000.0,1,29
19,1,0,5,1.5,1.0,4.0,3,6240.0,8977.0,2,2080.0,3,29
8,1,0,5,1.0,2.0,3.0,3,14998.0,6000.0,4,2000.0,2,32
3,3,2,4,1.5,2.0,4.0,3,15765.0,4000.0,1,0.0,1,34
3,0,2,2,1.5,1.0,1.0,3,7992.0,2000.0,1,0.0,1,32
3,0,2,3,1.5,1.0,2.0,3,8977.0,2500.0,1,0.0,1,32
49,1,0,2,1.5,1.0,1.0,3,5145.0,5926.0,1,0.0,2,30
7,1,0,2,1.0,0.0,1.0,3,13794.0,8000.0,1,1500.0,2,25
7,1,0,2,1.0,0.0,1.0,3,13794.0,8000.0,1,1500.0,2,25
7,1,0,2,1.0,0.0,1.0,3,13794.0,8000.0,1,1500.0,2,25
49,12,2,2,1.0,1.0,2.0,3,11386.0,0.0,1,0.0,1,14
49,12,2,6,1.0,1.0,4.0,3,27588.0,0.0,1,0.0,1,17
33,20,0,5,1.5,1.0,4.0,3,9743.0,8500.0,3,3500.0,2,18
7,1,0,2,1.0,0.0,1.0,3,13794.0,8000.0,1,1500.0,2,25
20,1,0,2,1.0,1.0,2.0,3,7992.0,0.0,2,2500.0,2,29
7,1,0,2,1.0,0.0,1.0,3,15765.0,0.0,2,1500.0,2,25
7,1,0,2,1.0,0.0,1.0,3,15765.0,0.0,1,1500.0,2,25
47,1,0,5,1.0,1.0,5.0,3,11276.0,7000.0,4,2000.0,1,25
7,1,0,2,1.0,0.0,1.0,3,13794.0,10000.0,1,1500.0,2,25
7,1,0,2,1.0,0.0,1.0,3,13794.0,8000.0,1,1500.0,2,25
7,1,0,2,1.0,0.0,1.0,3,13794.0,8000.0,1,1500.0,2,25
7,1,0,2,1.0,0.0,1.0,3,13794.0,8000.0,1,1500.0,2,25
7,1,0,2,1.0,0.0,1.0,3,13794.0,8000.0,1,1500.0,2,25
7,1,0,2,1.0,0.0,1.0,3,13794.0,8000.0,1,1500.0,2,25
7,1,0,2,1.0,0.0,1.0,3,13794.0,8000.0,1,1500.0,2,25
7,1,0,2,1.0,0.0,1.0,3,13794.0,8000.0,1,1500.0,2,24
49,1,0,4,2.0,2.0,2.0,3,5912.0,11852.0,2,0.0,2,21
7,12,1,1,2.0,1.0,1.0,3,2846.0,0.0,1,0.0,1,17
29,12,1,1,1.0,1.0,1.0,3,3503.0,0.0,1,0.0,1,24
49,1,0,2,1.0,1.0,1.0,3,5912.0,5926.0,1,0.0,2,21
49,1,0,2,1.0,1.0,1.0,3,5912.0,5926.0,1,0.0,2,24
43,1,0,7,1.0,1.0,4.0,3,12480.0,8000.0,3,1800.0,2,33
43,1,0,6,1.0,1.0,3.0,3,12480.0,8000.0,3,1500.0,2,33
43,1,0,7,1.0,1.0,4.0,3,12480.0,8000.0,3,1800.0,2,38
7,1,0,2,1.0,0.0,1.0,3,13794.0,8000.0,1,1500.0,2,25
7,1,0,2,1.0,1.0,1.0,3,17188.0,8000.0,1,1500.0,2,24
7,1,0,2,1.0,0.0,1.0,3,13794.0,8000.0,1,1500.0,2,25
7,1,0,2,1.0,1.0,1.0,3,19159.0,0.0,1,1500.0,2,24
51,7,0,7,1.0,2.0,5.0,3,16969.0,8262.0,1,1500.0,1,21
7,12,2,4,1.0,1.0,2.0,3,16750.0,0.0,1,0.0,1,13
51,1,0,3,1.0,1.0,2.0,3,9196.0,5000.0,2,0.0,1,30
49,1,0,2,1.0,1.0,1.0,3,1642.0,4999.0,1,0.0,2,23
43,1,0,2,1.0,1.0,2.0,3,29997.0,5000.0,2,0.0,1,36
7,1,0,2,1.0,1.0,1.0,3,17188.0,8000.0,1,1500.0,2,25
7,1,0,2,1.0,1.0,1.0,3,17188.0,8000.0,1,1500.0,2,25
7,1,0,3,1.0,1.0,2.0,3,17188.0,8000.0,1,2500.0,2,25
7,1,0,3,1.0,1.0,1.0,3,17188.0,8000.0,2,2500.0,2,25
7,1,0,2,1.0,1.0,1.0,3,17188.0,12000.0,1,1500.0,2,25
7,1,0,2,1.0,0.0,1.0,3,13794.0,8000.0,1,1500.0,2,25
43,1,0,2,1.5,1.0,2.0,3,9962.0,5000.0,2,2500.0,1,23
47,1,0,4,1.5,2.0,4.0,3,15546.0,5500.0,4,0.0,1,46
45,14,2,2,1.0,1.0,2.0,3,7663.0,1095.0,1,4379.0,2,15
49,7,0,12,1.0,3.0,6.0,3,29997.0,9900.0,1,1000.0,1,32
35,14,2,5,1.0,1.0,5.0,3,9962.0,0.0,2,5000.0,1,16
42,1,0,5,1.0,2.0,3.0,3,8539.0,4800.0,2,1500.0,1,27
45,1,0,4,1.0,1.0,2.0,3,14998.0,5500.0,3,2000.0,1,17
29,12,1,2,1.0,1.0,2.0,3,7007.0,0.0,1,0.0,1,23
45,1,0,4,1.0,1.0,2.0,3,8320.0,6600.0,1,950.0,2,31
29,12,1,2,1.0,1.0,2.0,3,7007.0,0.0,1,0.0,1,23
29,12,1,1,1.0,1.0,1.0,3,3503.0,0.0,1,0.0,1,34
29,12,1,1,1.0,1.0,1.0,3,3503.0,0.0,1,0.0,1,31
25,1,0,6,1.0,1.0,2.0,3,12042.0,5000.0,4,2000.0,2,31
29,12,1,3,1.0,1.0,3.0,3,10510.0,0.0,1,0.0,1,40
25,1,0,4,1.0,1.0,2.0,3,12042.0,5000.0,3,2000.0,2,31
29,12,1,2,1.0,1.0,2.0,3,7007.0,0.0,1,0.0,1,40
29,12,1,1,1.0,1.0,1.0,3,3503.0,0.0,1,0.0,1,37
29,12,1,1,1.0,1.0,1.0,3,3503.0,0.0,1,0.0,1,34
29,12,1,1,1.0,1.0,1.0,3,3503.0,0.0,1,0.0,1,34
29,12,1,1,1.0,1.0,1.0,3,3503.0,0.0,1,0.0,1,34
29,12,1,1,1.0,1.0,1.0,3,3503.0,0.0,1,0.0,1,34
5,1,0,4,1.0,1.0,2.0,3,29997.0,3000.0,4,3000.0,2,20
51,14,0,10,1.0,3.0,8.0,3,12042.0,10000.0,1,2000.0,1,18
33,1,0,6,1.0,0.0,3.0,3,16969.0,8250.0,2,1200.0,2,32
49,1,0,5,1.0,1.0,3.0,3,14998.0,5500.0,3,2000.0,2,28
33,1,0,6,1.0,0.0,3.0,3,16969.0,8250.0,2,1200.0,2,33
29,12,1,4,1.0,1.0,4.0,3,14013.0,0.0,1,0.0,1,40
29,12,1,3,1.0,1.0,3.0,3,10510.0,0.0,1,0.0,1,40
3,1,2,6,1.0,2.0,4.0,3,14998.0,0.0,4,2200.0,1,19
3,1,2,6,1.0,2.0,4.0,3,14998.0,0.0,4,2200.0,1,19
3,1,2,6,1.0,2.0,4.0,3,14998.0,0.0,4,2200.0,1,19
3,1,2,6,1.0,2.0,4.0,3,16750.0,0.0,4,2200.0,1,19
3,1,2,6,1.0,2.0,4.0,3,16750.0,0.0,4,2200.0,1,19
3,1,2,5,1.0,1.0,3.0,3,13028.0,0.0,4,2200.0,1,19
3,1,2,5,1.0,1.0,3.0,3,13028.0,0.0,1,2200.0,1,19
3,1,2,5,1.0,1.0,3.0,3,14998.0,0.0,4,2200.0,1,19
3,1,2,5,1.0,1.0,3.0,3,14998.0,0.0,4,2200.0,1,19
3,1,2,5,1.0,1.0,3.0,3,14998.0,0.0,4,2200.0,1,19
3,1,2,5,1.0,2.0,3.0,3,13028.0,0.0,4,2700.0,1,19
3,1,2,5,1.0,2.0,3.0,3,13028.0,0.0,4,2200.0,1,19
3,1,2,5,1.0,2.0,3.0,3,14998.0,0.0,4,2200.0,1,19
3,1,2,5,1.0,2.0,3.0,3,14998.0,0.0,4,2200.0,1,19
3,1,2,6,1.0,2.0,4.0,3,16750.0,0.0,4,2200.0,1,19
3,1,2,5,1.0,1.0,3.0,3,14779.0,0.0,4,2200.0,1,19
3,1,2,5,1.0,1.0,3.0,3,14779.0,0.0,4,2200.0,1,19
3,1,2,4,1.0,1.0,2.0,3,13028.0,0.0,1,2200.0,1,19
3,1,2,5,1.0,2.0,3.0,3,14998.0,0.0,4,2200.0,1,19
43,14,2,1,1.0,1.0,1.0,3,12042.0,1500.0,1,4000.0,1,29
51,1,0,2,1.0,1.0,1.0,3,12042.0,3000.0,2,1000.0,2,23
43,14,2,1,1.0,1.0,1.0,3,12042.0,1500.0,1,4000.0,1,23
43,14,2,2,1.0,1.0,1.0,3,15984.0,1500.0,1,0.0,1,27
47,1,0,3,1.0,0.0,2.0,3,8977.0,7000.0,2,1500.0,2,32
11,14,0,4,1.0,1.0,2.0,3,16750.0,0.0,2,3500.0,2,20
47,1,0,3,1.0,0.0,2.0,3,10838.0,7000.0,2,1500.0,2,30
44,11,2,2,1.0,1.0,1.0,3,20034.0,0.0,1,0.0,1,15
44,11,2,4,1.0,1.0,2.0,3,20034.0,0.0,1,0.0,1,15
26,1,0,2,1.0,1.0,1.0,3,2956.0,3500.0,1,900.0,3,21
49,12,2,8,2.0,1.0,8.0,3,23976.0,0.0,1,0.0,1,29
41,15,2,3,2.0,1.0,0.0,3,7007.0,4000.0,2,3500.0,1,26
46,1,0,5,1.0,1.0,3.0,3,12480.0,6000.0,2,2800.0,1,28
47,14,0,5,1.5,1.0,5.0,3,20034.0,7300.0,3,2800.0,2,26
46,1,0,5,1.0,1.0,3.0,3,12480.0,6000.0,2,2800.0,1,29
34,14,2,2,1.0,1.0,1.0,3,4051.0,2000.0,1,1000.0,2,39
7,1,0,2,1.0,0.0,1.0,3,13794.0,8000.0,1,1500.0,2,24
7,1,0,2,1.0,1.0,1.0,3,17188.0,8000.0,1,1500.0,2,28
46,1,0,6,1.0,1.0,4.0,3,12480.0,6000.0,2,2800.0,1,28
47,13,2,2,1.0,1.0,2.0,3,9743.0,0.0,1,0.0,1,13
18,1,0,7,1.0,1.0,4.0,3,6459.0,7231.0,2,2892.0,1,34
29,1,0,3,1.0,0.0,2.0,3,29997.0,10000.0,2,3000.0,2,24
3,14,2,2,1.0,1.0,1.0,3,7554.0,0.0,1,3000.0,3,18
51,1,0,3,1.0,1.0,2.0,3,6569.0,6800.0,3,2000.0,2,39
18,14,0,6,1.5,2.0,4.0,3,23976.0,12000.0,2,3000.0,1,38
5,1,0,3,1.0,0.0,3.0,3,22990.0,6000.0,2,2000.0,2,16
5,1,0,5,1.0,0.0,5.0,3,29997.0,7000.0,4,2000.0,2,21
44,11,2,1,1.0,1.0,1.0,3,4270.0,0.0,1,0.0,1,15
29,12,1,3,1.0,1.0,3.0,3,10510.0,0.0,1,0.0,1,23
29,12,1,3,1.0,1.0,3.0,3,10510.0,0.0,1,0.0,1,23
29,12,1,2,1.0,1.0,2.0,3,7007.0,0.0,1,0.0,1,23
29,12,1,2,1.0,1.0,2.0,3,7007.0,0.0,1,0.0,1,23
29,12,1,2,1.0,1.0,2.0,3,7007.0,0.0,1,0.0,1,23
29,12,1,2,1.0,1.0,2.0,3,7007.0,0.0,1,0.0,1,23
29,12,1,3,1.0,1.0,3.0,3,10510.0,0.0,1,0.0,1,40
29,12,1,2,1.0,1.0,2.0,3,7007.0,0.0,1,0.0,1,40
45,14,0,10,1.0,2.0,8.0,3,19925.0,8500.0,6,3000.0,3,38
8,1,0,3,1.0,0.0,2.0,3,9962.0,9350.0,2,2000.0,1,18
46,14,2,2,1.0,1.0,1.0,3,2956.0,560.0,1,1000.0,1,11
45,1,0,5,1.0,1.0,3.0,3,8977.0,4000.0,3,1500.0,2,12
33,1,0,3,1.0,1.0,2.0,3,8977.0,4000.0,2,1000.0,2,12
33,1,0,7,1.0,1.0,4.0,3,29997.0,8800.0,2,1000.0,1,33
